ID;COSTO;NOMBRE
1255;68787;Falda
1256;72596;Gafas de sol
1257;84265;Bufanda
1258;50462;Traje de gala
1259;18715;Zapatos
1260;45460;Chaqueta
1261;17092;Tacones
1262;37897;Gorro
1263;75426;Sudadera
1264;37085;Sujetador
1265;85491;Pantalones cortos
1266;95273;Falda
1267;66789;Blazer
1268;9356;Sujetador
1269;21715;Jersey
1270;20449;Cartera
1271;78706;Zapatillas
1272;13980;Pijama de seda
1273;33754;Billetera
1274;28560;Mochila
1275;79301;Zapatillas
1276;17781;Shorts
1277;31660;Camiseta
1278;84272;Calzoncillos
1279;5216;Cinturón
1280;14852;Cinturón
1281;91133;Guantes
1282;62247;Bikini
1283;40532;Zapatillas
1284;71403;Blusa
1285;51675;Jersey
1286;17823;Abrigo
1287;53510;Traje de gala
1288;82603;Sudadera
1289;18223;Calzoncillos
1290;43569;Bikini
1291;87207;Paraguas
1292;87566;Paraguas
1293;49549;Botas
1294;58855;Cinturón
1295;87681;Zapatos
1296;58525;Gafas de sol
1297;10004;Traje de baño
1298;57945;Gorro
1299;26710;Chaleco de punto
1300;54992;Calzoncillos
1301;94997;Chándal
1302;56943;Bañador
1303;44294;Sujetador
1304;40481;Mochila
1305;89167;Bolso
1306;61780;Pijama
1307;28516;Anillo
1308;12053;Billetera
1309;32291;Jersey
1310;6806;Pulsera
1311;55149;Zapatos
1312;9818;Gafas de lectura
1313;55515;Shorts
1314;6538;Pantalones cortos
1315;53433;Traje de gala
1316;54909;Bikini
1317;36273;Sandalias
1318;43762;Botas
1319;97403;Pantalones cortos
1320;1061;Traje de gala
1321;74120;Billetera
1322;98162;Jersey
1323;77426;Vestido
1324;7448;Camisa
1325;71866;Falda
1326;81222;Collar
1327;1869;Chándal
1328;30636;Chándal
1329;7946;Pantalón
1330;44950;Gafas de lectura
1331;78445;Gafas de lectura
1332;88999;Traje de gala
1333;46241;Gafas de lectura
1334;39353;Bikini
1335;23331;Bañador
1336;27238;Camiseta
1337;4361;Gorro
1338;62936;Abrigo
1339;88777;Vestido de noche
1340;98482;Maleta
1341;380;Bufanda
1342;51981;Bufanda
1343;69052;Chándal
1344;32185;Pantalones cortos
1345;15059;Vestido de noche
1346;73446;Pijama
1347;49398;Zapatillas
1348;96160;Pantalón
1349;36228;Chaleco
1350;61410;Camisa
1351;46208;Gorra
1352;36795;Abrigo
1353;36609;Gorra
1354;56782;Pantalón
1355;8938;Bañador
1356;13442;Cartera
1357;72240;Maleta
1358;40512;Pulsera
1359;89221;Bolso de mano
1360;60964;Pulsera
1361;20658;Cartera
1362;99787;Gorro
1363;56703;Vestido de noche
1364;41987;Sandalias
1365;40509;Camiseta
1366;38554;Bañador
1367;37938;Gorra
1368;91114;Abrigo
1369;4018;Paraguas
1370;68798;Zapatos
1371;33990;Pulsera
1372;98809;Billetera
1373;56909;Shorts
1374;3226;Botas
1375;34640;Anillo
1376;55417;Zapatillas
1377;9556;Vestido de noche
1378;23114;Guantes
1379;27043;Gorro
1380;20759;Shorts
1381;9069;Abrigo
1382;57779;Reloj
1383;13206;Cartera
1384;38875;Falda
1385;8996;Traje de baño
1386;14715;Camisa
1387;10284;Bikini
1388;10002;Jersey
1389;9406;Pantalón
1390;89210;Maleta
1391;98439;Chaleco
1392;28425;Traje de baño
1393;66714;Bañador
1394;88097;Camisa
1395;40660;Chándal
1396;25819;Chaqueta
1397;82631;Tacones
1398;15757;Camisa
1399;75326;Pantalones cortos
1400;75146;Paraguas
1401;57038;Pijama
1402;8458;Billetera
1403;47158;Traje de baño
1404;50868;Calcetines
1405;90337;Guantes
1406;49760;Zapatos
1407;74896;Sujetador
1408;50149;Pulsera
1409;54537;Vestido de noche
1410;96514;Vestido de noche
1411;35953;Zapatillas
1412;15606;Pulsera
1413;68673;Paraguas
1414;93849;Bañador
1415;82657;Falda
1416;31924;Pantalón
1417;97074;Sudadera
1418;51507;Calcetines
1419;32630;Cartera
1420;82162;Abrigo
1421;70961;Tacones
1422;53085;Collar
1423;90720;Blusa
1424;83169;Gafas de lectura
1425;87798;Reloj
1426;58482;Jersey
1427;37762;Pulsera
1428;51584;Pulsera
1429;96426;Camisa
1430;30079;Pulsera
1431;77942;Bolso de mano
1432;42750;Pijama de seda
1433;99596;Vestido de noche
1434;15375;Pijama
1435;2186;Falda
1436;41377;Traje de gala
1437;92895;Cartera
1438;7457;Blazer
1439;44749;Billetera
1440;9454;Jersey
1441;97624;Calcetines
1442;70883;Pijama de seda
1443;36825;Bufanda
1444;53727;Pijama
1445;1584;Blusa
1446;46184;Abrigo
1447;1694;Gafas de sol
1448;12407;Sandalias
1449;40656;Chaleco
1450;53243;Cinturón
1451;62750;Pantalón
1452;68344;Falda
1453;30570;Gorra
1454;93702;Blusa
1455;90542;Blazer
1456;56382;Paraguas
1457;92580;Cartera
1458;30000;Calcetines
1459;33671;Sombrero
1460;69607;Bañador
1461;98915;Vestido de noche
1462;75004;Tacones
1463;45773;Mochila
1464;15932;Falda
1465;74677;Guantes
1466;72949;Bikini
1467;27422;Blusa
1468;91025;Sudadera
1469;34840;Cinturón
1470;47641;Reloj
1471;358;Bufanda
1472;56839;Traje de baño
1473;30568;Chaleco de punto
1474;91099;Zapatos
1475;17644;Zapatillas
1476;59377;Sujetador
1477;22789;Zapatillas
1478;54041;Anillo
1479;42232;Traje de baño
1480;38601;Collar
1481;45598;Calcetines
1482;64320;Anillo
1483;38707;Bikini
1484;97026;Cinturón
1485;59401;Pantalones cortos
1486;99577;Pijama
1487;5059;Cartera
1488;74478;Vestido de noche
1489;50769;Sujetador
1490;8394;Calzoncillos
1491;46167;Cinturón
1492;16288;Chaqueta
1493;11935;Bañador
1494;91080;Pijama
1495;45460;Bolso
1496;94237;Vestido de noche
1497;9157;Gafas de sol
1498;52996;Maleta
1499;80245;Cartera
1500;34239;Vestido de noche
1501;66075;Bufanda
1502;58806;Abrigo
1503;42179;Paraguas
1504;48884;Gorro
1505;7301;Cartera
1506;48323;Collar
1507;99647;Calzoncillos
1508;67416;Pantalón
1509;87818;Pantalón
1510;13672;Calcetines
1511;80860;Sujetador
1512;75499;Cinturón
1513;82353;Bañador
1514;73819;Zapatillas
1515;15452;Shorts
1516;98589;Gorro
1517;66192;Sujetador
1518;2216;Pijama de seda
1519;65499;Falda
1520;53776;Bañador
1521;41657;Sudadera
1522;94186;Blusa
1523;78107;Collar
1524;51449;Pulsera
1525;13598;Mochila
1526;61444;Sombrero
1527;1427;Camiseta
1528;7322;Pantalón
1529;16734;Camisa
1530;40191;Pijama
1531;22705;Pulsera
1532;57775;Pantalón
1533;54892;Chaleco
1534;98039;Shorts
1535;88183;Gafas de sol
1536;79573;Billetera
1537;20124;Botas
1538;84941;Chaleco de punto
1539;78029;Gorra
1540;25813;Collar
1541;1230;Pantalones cortos
1542;67259;Bufanda
1543;94974;Zapatos
1544;37895;Bikini
1545;30319;Zapatos
1546;22760;Cartera
1547;86286;Tacones
1548;77233;Paraguas
1549;29985;Zapatos
1550;68731;Sudadera
1551;68546;Pijama de seda
1552;1576;Sombrero
1553;62973;Bolso
1554;50371;Blazer
1555;97724;Tacones
1556;72143;Reloj
1557;46128;Maleta
1558;30450;Sudadera
1559;41395;Gafas de lectura
1560;59622;Calcetines
1561;68459;Tacones
1562;25365;Collar
1563;83403;Vestido
1564;34278;Gorra
1565;6263;Pijama de seda
1566;23007;Botas
1567;17026;Bolso de mano
1568;81120;Bolso
1569;37749;Gorro
1570;11795;Sombrero
1571;82266;Pantalón
1572;57399;Sandalias
1573;40898;Gafas de sol
1574;74715;Bolso de mano
1575;84618;Tacones
1576;17001;Gorro
1577;18608;Botas
1578;57164;Calzoncillos
1579;38489;Vestido
1580;18880;Pantalones cortos
1581;67801;Bufanda
1582;16917;Bolso de mano
1583;62068;Bufanda
1584;96057;Cartera
1585;85735;Gorro
1586;20104;Sombrero
1587;55282;Cartera
1588;53437;Calzoncillos
1589;48393;Guantes
1590;75262;Collar
1591;20225;Falda
1592;73162;Bañador
1593;8950;Guantes
1594;40981;Falda
1595;89375;Bolso
1596;90165;Gafas de sol
1597;50111;Gafas de sol
1598;74347;Zapatos
1599;46382;Pulsera
1600;16217;Anillo
1601;41543;Bolso de mano
1602;4614;Vestido
1603;98601;Gorro
1604;56271;Shorts
1605;68243;Traje de baño
1606;42549;Chaleco de punto
1607;97032;Jersey
1608;46776;Zapatillas
1609;38344;Camiseta
1610;83789;Traje de baño
1611;64023;Pantalones cortos
1612;35238;Maleta
1613;23546;Pulsera
1614;4858;Pulsera
1615;85418;Anillo
1616;24612;Vestido de noche
1617;24065;Sudadera
1618;89405;Bufanda
1619;48079;Pijama de seda
1620;90080;Falda
1621;70746;Anillo
1622;46849;Blazer
1623;19064;Abrigo
1624;40434;Chaqueta
1625;53401;Bikini
1626;534;Mochila
1627;4268;Gafas de sol
1628;82212;Sudadera
1629;97297;Collar
1630;47302;Paraguas
1631;5076;Sudadera
1632;34460;Sandalias
1633;76299;Calzoncillos
1634;78982;Chaqueta
1635;39761;Chándal
1636;91754;Pantalones cortos
1637;75859;Botas
1638;21064;Traje de baño
1639;17803;Zapatos
1640;72723;Bikini
1641;7461;Gorro
1642;31792;Billetera
1643;87144;Chaqueta
1644;26872;Jersey
1645;90534;Cartera
1646;68484;Gafas de lectura
1647;63744;Sandalias
1648;47365;Blazer
1649;5541;Bolso
1650;10147;Bikini
1651;88185;Pijama
1652;3465;Bañador
1653;25349;Calcetines
1654;71054;Collar
1655;79911;Gafas de lectura
1656;43114;Jersey
1657;6275;Chaleco de punto
1658;54411;Pijama
1659;3138;Gorra
1660;65716;Chaleco de punto
1661;72500;Bikini
1662;77610;Pantalón
1663;19733;Calzoncillos
1664;3533;Falda
1665;81353;Gafas de lectura
1666;60537;Sujetador
1667;91076;Sandalias
1668;15105;Gorro
1669;36349;Zapatillas
1670;44716;Mochila
1671;26169;Pantalones cortos
1672;59963;Gorra
1673;91920;Sudadera
1674;29431;Billetera
1675;66992;Maleta
1676;86995;Bikini
1677;11005;Zapatos
1678;88502;Sandalias
1679;39623;Anillo
1680;62151;Chaleco de punto
1681;84089;Traje de baño
1682;2106;Blazer
1683;19127;Falda
1684;65192;Guantes
1685;42958;Reloj
1686;64048;Vestido
1687;82692;Maleta
1688;17013;Sujetador
1689;51599;Calcetines
1690;94756;Collar
1691;71675;Sombrero
1692;94699;Falda
1693;99623;Pijama de seda
1694;36726;Zapatillas
1695;51372;Gorra
1696;91995;Guantes
1697;92252;Calcetines
1698;8075;Blazer
1699;29164;Mochila
1700;64108;Falda
1701;7053;Chándal
1702;85049;Sudadera
1703;86754;Blusa
1704;42209;Calzoncillos
1705;12358;Bañador
1706;46033;Bolso
1707;17672;Zapatillas
1708;36633;Blusa
1709;24122;Sujetador
1710;55649;Falda
1711;76515;Blusa
1712;68232;Bikini
1713;87262;Maleta
1714;53222;Maleta
1715;81170;Pulsera
1716;59816;Pijama
1717;51666;Zapatillas
1718;83333;Paraguas
1719;20276;Chándal
1720;26021;Calzoncillos
1721;32523;Zapatillas
1722;66822;Gafas de lectura
1723;48908;Anillo
1724;67998;Vestido
1725;53266;Collar
1726;22021;Shorts
1727;70416;Billetera
1728;74082;Collar
1729;99213;Bañador
1730;74284;Zapatos
1731;2750;Camisa
1732;87959;Sandalias
1733;68223;Sujetador
1734;25258;Gorra
1735;77620;Paraguas
1736;42752;Chándal
1737;82348;Bikini
1738;41207;Bolso de mano
1739;79934;Calzoncillos
1740;69289;Gafas de sol
1741;92243;Zapatos
1742;69960;Mochila
1743;8766;Sujetador
1744;83135;Shorts
1745;10273;Falda
1746;64372;Sandalias
1747;2034;Zapatillas
1748;6333;Camiseta
1749;10297;Mochila
1750;43177;Bolso de mano
1751;74012;Pulsera
1752;33773;Chaqueta
1753;1432;Traje de baño
1754;44592;Gorro
1755;48717;Chaqueta
1756;76575;Chándal
1757;71550;Gorra
1758;4251;Vestido de noche
1759;16174;Maleta
1760;88520;Chaleco
1761;8204;Tacones
1762;29374;Bolso de mano
1763;7529;Bufanda
1764;32198;Traje de gala
1765;43063;Calcetines
1766;1679;Sudadera
1767;42398;Vestido de noche
1768;90335;Sudadera
1769;37634;Chaqueta
1770;17489;Gafas de sol
1771;8418;Bañador
1772;67470;Camisa
1773;61936;Bolso de mano
1774;62657;Pijama de seda
1775;89339;Bañador
1776;72081;Vestido de noche
1777;23713;Chaleco
1778;86853;Traje de baño
1779;62898;Botas
1780;30002;Gafas de sol
1781;31056;Billetera
1782;58732;Blazer
1783;60905;Bolso de mano
1784;26143;Zapatos
1785;84919;Gorro
1786;67179;Guantes
1787;13612;Gorra
1788;14921;Billetera
1789;43288;Mochila
1790;27040;Pulsera
1791;29259;Tacones
1792;61837;Reloj
1793;48824;Pantalón
1794;34636;Traje de gala
1795;52829;Jersey
1796;70327;Botas
1797;44777;Chaleco
1798;6669;Traje de baño
1799;85666;Vestido de noche
1800;69518;Sandalias
1801;44301;Anillo
1802;74045;Bañador
1803;23249;Calcetines
1804;94488;Paraguas
1805;21880;Tacones
1806;44954;Anillo
1807;248;Cartera
1808;30084;Pulsera
1809;76486;Bikini
1810;25088;Collar
1811;42960;Gorro
1812;73837;Reloj
1813;2911;Collar
1814;98033;Reloj
1815;13878;Traje de baño
1816;29177;Cartera
1817;77171;Paraguas
1818;80637;Camisa
1819;67704;Sujetador
1820;89205;Blazer
1821;539;Falda
1822;40313;Chándal
1823;35510;Cartera
1824;30678;Gorra
1825;49660;Paraguas
1826;54590;Botas
1827;73593;Calcetines
1828;33321;Gafas de sol
1829;44448;Chaqueta
1830;67989;Cartera
1831;58115;Anillo
1832;73865;Guantes
1833;22202;Shorts
1834;83135;Bolso
1835;7302;Mochila
1836;48640;Pulsera
1837;37696;Zapatillas
1838;62167;Blazer
1839;9535;Collar
1840;66898;Zapatos
1841;48871;Sujetador
1842;80405;Anillo
1843;13847;Billetera
1844;87857;Abrigo
1845;87940;Pijama
1846;89761;Pijama de seda
1847;96876;Pantalones cortos
1848;60019;Zapatos
1849;36692;Paraguas
1850;11205;Chándal
1851;89674;Traje de gala
1852;6100;Falda
1853;21998;Zapatillas
1854;58744;Tacones
1855;34672;Chándal
1856;16148;Chándal
1857;49751;Falda
1858;31955;Blazer
1859;50123;Sandalias
1860;54991;Maleta
1861;36733;Chaqueta
1862;80056;Gafas de sol
1863;17274;Jersey
1864;43710;Billetera
1865;21606;Chaleco de punto
1866;13711;Bolso
1867;69816;Collar
1868;3618;Sudadera
1869;8423;Pijama de seda
1870;55283;Botas
1871;26736;Reloj
1872;19095;Calcetines
1873;14701;Gafas de lectura
1874;17993;Vestido de noche
1875;48342;Camisa
1876;4652;Jersey
1877;99396;Paraguas
1878;63662;Traje de baño
1879;70299;Bikini
1880;12073;Billetera
1881;90133;Vestido de noche
1882;82108;Pijama de seda
1883;3819;Cinturón
1884;47013;Blusa
1885;93714;Gafas de sol
1886;61631;Cartera
1887;39842;Jersey
1888;10799;Sandalias
1889;95010;Botas
1890;86602;Pantalones cortos
1891;98479;Camiseta
1892;54919;Botas
1893;1791;Guantes
1894;94706;Chaqueta
1895;56912;Anillo
1896;3894;Blazer
1897;57125;Anillo
1898;85906;Anillo
1899;20509;Cartera
1900;14026;Gorra
1901;38218;Chándal
1902;40431;Anillo
1903;25438;Traje de gala
1904;59308;Mochila
1905;80102;Zapatos
1906;39463;Bufanda
1907;57628;Mochila
1908;93797;Traje de baño
1909;22945;Chaleco
1910;10008;Abrigo
1911;61030;Anillo
1912;87596;Traje de baño
1913;21830;Chaleco
1914;67720;Pijama de seda
1915;4925;Bañador
1916;5413;Abrigo
1917;49138;Bikini
1918;39113;Pijama de seda
1919;11359;Traje de baño
1920;60176;Cartera
1921;73932;Zapatos
1922;87601;Pantalón
1923;65536;Chaqueta
1924;21725;Gorra
1925;20001;Blazer
1926;33717;Camiseta
1927;79997;Blazer
1928;8730;Pantalón
1929;27516;Mochila
1930;94011;Pijama de seda
1931;13186;Tacones
1932;44988;Vestido
1933;68653;Anillo
1934;14785;Bufanda
1935;26263;Sudadera
1936;74576;Chaqueta
1937;31855;Shorts
1938;14434;Anillo
1939;90850;Reloj
1940;43293;Tacones
1941;47609;Chaqueta
1942;24375;Blazer
1943;44446;Sujetador
1944;74837;Vestido
1945;44000;Vestido
1946;4576;Bikini
1947;27314;Billetera
1948;81583;Collar
1949;85022;Gorro
1950;25812;Pijama de seda
1951;24996;Sujetador
1952;77147;Bañador
1953;76721;Camiseta
1954;77565;Camiseta
1955;72766;Collar
1956;6857;Bikini
1957;49439;Gafas de sol
1958;76695;Guantes
1959;56229;Maleta
1960;97388;Pantalón
1961;95132;Gafas de sol
1962;12790;Zapatos
1963;76706;Maleta
1964;26768;Jersey
1965;8975;Bufanda
1966;72841;Bolso de mano
1967;30468;Traje de baño
1968;56347;Jersey
1969;35662;Blusa
1970;23375;Abrigo
1971;98255;Guantes
1972;69396;Traje de gala
1973;62796;Pijama de seda
1974;76606;Reloj
1975;60271;Vestido
1976;5956;Bufanda
1977;61214;Guantes
1978;46839;Traje de baño
1979;5373;Collar
1980;54188;Falda
1981;45190;Zapatos
1982;91340;Abrigo
1983;56551;Sudadera
1984;89918;Camiseta
1985;35538;Sandalias
1986;39898;Chaleco de punto
1987;60848;Billetera
1988;8409;Bufanda
1989;31038;Calzoncillos
1990;84310;Pulsera
1991;19954;Traje de gala
1992;92107;Zapatos
1993;63012;Camisa
1994;13932;Calzoncillos
1995;55879;Blazer
1996;26871;Bañador
1997;24558;Vestido
1998;59105;Cartera
1999;84978;Tacones
2000;1197;Paraguas
2001;43999;Sujetador
2002;64725;Pantalón
2003;85511;Cinturón
2004;29356;Gafas de sol
2005;49483;Anillo
2006;50508;Chaqueta
2007;95384;Pantalón
2008;57752;Zapatos
2009;86423;Chaleco
2010;45792;Collar
2011;54244;Cinturón
2012;10598;Sombrero
2013;59236;Pantalón
2014;90732;Abrigo
2015;17964;Vestido de noche
2016;16517;Botas
2017;48679;Camiseta
2018;98686;Chaleco
2019;46127;Reloj
2020;52520;Zapatos
2021;78835;Reloj
2022;12667;Zapatos
2023;52263;Cartera
2024;78195;Collar
2025;84069;Pijama de seda
2026;36453;Chaqueta
2027;9588;Gafas de lectura
2028;67239;Bufanda
2029;73597;Paraguas
2030;96708;Bikini
2031;1209;Bufanda
2032;61678;Reloj
2033;99556;Paraguas
2034;9650;Bolso de mano
2035;84830;Guantes
2036;10039;Anillo
2037;40748;Blusa
2038;77846;Calcetines
2039;43307;Gafas de sol
2040;77680;Bañador
2041;49338;Pijama de seda
2042;81392;Tacones
2043;98284;Abrigo
2044;608;Gafas de sol
2045;81278;Mochila
2046;38455;Blazer
2047;40629;Bufanda
2048;14203;Zapatos
2049;19791;Cinturón
2050;68603;Blusa
2051;80242;Pijama de seda
2052;38739;Pulsera
2053;63135;Pijama
2054;49042;Calzoncillos
2055;60699;Blusa
2056;95058;Traje de baño
2057;3984;Abrigo
2058;45396;Reloj
2059;21733;Sujetador
2060;19889;Bolso
2061;27459;Chaqueta
2062;17941;Anillo
2063;88109;Pantalones cortos
2064;14644;Zapatos
2065;6740;Sandalias
2066;12511;Traje de gala
2067;32392;Billetera
2068;30654;Traje de gala
2069;42643;Calcetines
2070;23241;Falda
2071;54839;Guantes
2072;68017;Guantes
2073;33497;Collar
2074;62784;Botas
2075;88247;Sandalias
2076;4114;Bolso
2077;2001;Gorra
2078;77922;Pijama
2079;57735;Chaqueta
2080;52096;Botas
2081;86948;Abrigo
2082;14404;Abrigo
2083;17580;Bolso de mano
2084;20206;Anillo
2085;83619;Traje de baño
2086;83979;Collar
2087;33130;Bikini
2088;50299;Collar
2089;18688;Paraguas
2090;7709;Gorra
2091;27859;Bolso de mano
2092;41093;Calcetines
2093;86063;Cartera
2094;84171;Billetera
2095;29185;Pantalón
2096;97387;Reloj
2097;79195;Anillo
2098;14762;Tacones
2099;89843;Bikini
2100;18131;Gorra
2101;66346;Blusa
2102;19469;Gorro
2103;28931;Bikini
2104;49194;Bikini
2105;22911;Bañador
2106;97368;Bikini
2107;28260;Abrigo
2108;75085;Cartera
2109;52085;Blazer
2110;94132;Jersey
2111;64607;Chándal
2112;71176;Reloj
2113;65565;Guantes
2114;71464;Zapatos
2115;35530;Sudadera
2116;93886;Pantalones cortos
2117;70932;Blusa
2118;80286;Sujetador
2119;29666;Blazer
2120;34997;Gafas de sol
2121;13722;Pijama
2122;27147;Chaqueta
2123;7732;Guantes
2124;16112;Vestido
2125;21007;Chaqueta
2126;92976;Shorts
2127;89011;Gorra
2128;22840;Pantalón
2129;72708;Botas
2130;92103;Camiseta
2131;295;Chaleco de punto
2132;75282;Traje de gala
2133;68636;Gorro
2134;5762;Chaleco
2135;31811;Zapatillas
2136;16296;Camisa
2137;62496;Calzoncillos
2138;97408;Maleta
2139;4133;Blazer
2140;99371;Calcetines
2141;71980;Mochila
2142;59562;Bikini
2143;42289;Cinturón
2144;35072;Chaleco de punto
2145;56526;Guantes
2146;9539;Pantalones cortos
2147;8546;Blusa
2148;96761;Camiseta
2149;27491;Abrigo
2150;74649;Cartera
2151;20775;Traje de gala
2152;13075;Camisa
2153;45283;Shorts
2154;90067;Gafas de sol
2155;37757;Reloj
2156;46033;Vestido de noche
2157;38369;Sombrero
2158;64561;Vestido
2159;66133;Billetera
2160;45689;Traje de gala
2161;70430;Gorro
2162;14912;Bañador
